filingDate,acceptanceDateTime,accessionNumber,primaryDocument,form,ticker
2020-05-11,2020-05-11 20:34:50+00:00,0000002488-20-000065,xslF345X03/wf-form4_158922927270922.xml,4,AMD
2020-05-11,2020-05-11 20:30:16+00:00,0000002488-20-000063,xslF345X03/wf-form4_158922899840826.xml,4,AMD
2020-05-11,2020-05-11 20:23:31+00:00,0000002488-20-000061,xslF345X03/wf-form4_158922858378715.xml,4,AMD
2020-05-11,2020-05-11 20:18:55+00:00,0000002488-20-000059,xslF345X03/wf-form4_158922831783665.xml,4,AMD
2020-05-11,2020-05-11 20:16:17+00:00,0000002488-20-000057,xslF345X03/wf-form4_158922815947028.xml,4,AMD
2020-05-11,2020-05-11 20:12:47+00:00,0000002488-20-000055,xslF345X03/wf-form4_158922794914409.xml,4,AMD
2020-05-11,2020-05-11 20:10:13+00:00,0000002488-20-000053,xslF345X03/wf-form4_158922779538410.xml,4,AMD
2020-04-22,2020-04-22 20:18:49+00:00,0000002488-20-000044,xslF345X03/wf-form4_158758671188987.xml,4,AMD
2020-04-17,2020-04-17 20:52:03+00:00,0000002488-20-000042,xslF345X03/wf-form4_158715670639978.xml,4,AMD
2020-03-12,2020-03-12 20:08:32+00:00,0000002488-20-000031,xslF345X03/wf-form4_158404369394439.xml,4,AMD
2020-03-05,2020-03-05 21:45:43+00:00,0000002488-20-000029,xslF345X03/wf-form4_158344472577973.xml,4,AMD
2020-03-03,2020-03-03 21:12:01+00:00,0000002488-20-000027,xslF345X03/wf-form4_158326990427901.xml,4,AMD
2020-02-24,2020-02-24 21:20:13+00:00,0000002488-20-000025,xslF345X03/wf-form4_158257919548983.xml,4,AMD
2020-02-24,2020-02-24 21:16:14+00:00,0000002488-20-000023,xslF345X03/wf-form4_158257895682941.xml,4,AMD
2020-02-19,2020-02-19 21:43:19+00:00,0000002488-20-000021,xslF345X03/wf-form4_158214858173080.xml,4,AMD
2020-02-13,2020-02-13 23:23:07+00:00,0000002488-20-000016,xslF345X03/wf-form4_158163616998216.xml,4,AMD
2020-02-12,2020-02-12 21:10:08+00:00,0000002488-20-000014,xslF345X03/wf-form4_158154179106115.xml,4,AMD
2020-01-23,2020-01-23 21:17:10+00:00,0000002488-20-000002,xslF345X03/wf-form4_157981421062886.xml,4,AMD
2019-12-17,2019-12-17 21:21:56+00:00,0000002488-19-000192,xslF345X03/wf-form4_157661769886204.xml,4,AMD
2019-12-17,2019-12-17 21:14:47+00:00,0000002488-19-000190,xslF345X03/wf-form4_157661727096276.xml,4,AMD
2019-12-11,2019-12-11 21:10:06+00:00,0000002488-19-000184,xslF345X03/wf-form4_157609858832773.xml,4,AMD
2019-12-10,2019-12-10 21:09:38+00:00,0000002488-19-000182,xslF345X03/wf-form4_157601216135856.xml,4,AMD
2019-12-06,2019-12-06 21:13:14+00:00,0000002488-19-000180,xslF345X03/wf-form4_157566677681664.xml,4,AMD
