filingDate,acceptanceDateTime,accessionNumber,primaryDocument,form,ticker
2022-06-15,2022-06-15 22:57:21+00:00,0001045810-22-000117,xslF345X03/wf-form4_165533382613746.xml,4,NVDA
2022-06-09,2022-06-09 20:46:48+00:00,0001045810-22-000115,xslF345X03/wf-form4_165480758554846.xml,4,NVDA
2022-06-09,2022-06-09 20:43:21+00:00,0001045810-22-000113,xslF345X03/wf-form4_165480738133903.xml,4,NVDA
2022-06-07,2022-06-07 22:38:18+00:00,0001225208-22-007835,xslF345X03/doc4.xml,4,NVDA
2022-06-07,2022-06-07 22:24:26+00:00,0001045810-22-000111,xslF345X03/wf-form4_165464065171917.xml,4,NVDA
2022-06-07,2022-06-07 22:21:58+00:00,0001045810-22-000109,xslF345X03/wf-form4_165464050553519.xml,4,NVDA
2022-06-07,2022-06-07 22:18:46+00:00,0001045810-22-000107,xslF345X03/wf-form4_165464030958815.xml,4,NVDA
2022-06-07,2022-06-07 22:16:20+00:00,0001045810-22-000105,xslF345X03/wf-form4_165464016506276.xml,4,NVDA
2022-06-07,2022-06-07 22:13:12+00:00,0001045810-22-000103,xslF345X03/wf-form4_165463997859926.xml,4,NVDA
2022-06-07,2022-06-07 22:07:27+00:00,0001045810-22-000100,xslF345X03/wf-form4_165463962898606.xml,4,NVDA
2022-06-07,2022-06-07 22:05:14+00:00,0001045810-22-000098,xslF345X03/wf-form4_165463949429308.xml,4,NVDA
2022-06-07,2022-06-07 22:02:37+00:00,0001045810-22-000096,xslF345X03/wf-form4_165463934057855.xml,4,NVDA
2022-06-07,2022-06-07 21:59:41+00:00,0001045810-22-000094,xslF345X03/wf-form4_165463916585737.xml,4,NVDA
2022-06-07,2022-06-07 21:57:54+00:00,0001045810-22-000092,xslF345X03/wf-form4_165463904635632.xml,4,NVDA
2022-06-07,2022-06-07 21:55:24+00:00,0001045810-22-000090,xslF345X03/wf-form4_165463890684725.xml,4,NVDA
2022-06-01,2022-06-01 20:30:00+00:00,0001045810-22-000085,xslF345X03/wf-form4_165411537964674.xml,4,NVDA
2022-06-01,2022-06-01 20:28:51+00:00,0001045810-22-000084,xslF345X03/wf-form4_165411531191274.xml,4,NVDA
2022-03-29,2022-03-29 23:26:42+00:00,0001225208-22-005213,xslF345X03/doc4.xml,4,NVDA
2022-03-21,2022-03-21 22:16:31+00:00,0001045810-22-000052,xslF345X03/wf-form4_164790097817404.xml,4,NVDA
2022-03-18,2022-03-18 22:38:54+00:00,0001045810-22-000049,xslF345X03/wf-form4_164764312053985.xml,4,NVDA
2022-03-18,2022-03-18 22:38:38+00:00,0001045810-22-000048,xslF345X03/wf-form4_164764310522098.xml,4,NVDA
2022-03-18,2022-03-18 22:38:21+00:00,0001045810-22-000047,xslF345X03/wf-form4_164764308861856.xml,4,NVDA
2022-03-18,2022-03-18 22:38:04+00:00,0001045810-22-000046,xslF345X03/wf-form4_164764307047369.xml,4,NVDA
2022-03-18,2022-03-18 22:37:47+00:00,0001045810-22-000045,xslF345X03/wf-form4_164764305374407.xml,4,NVDA
2022-03-18,2022-03-18 22:37:30+00:00,0001045810-22-000044,xslF345X03/wf-form4_164764302828779.xml,4,NVDA
2022-03-14,2022-03-14 20:17:56+00:00,0001045810-22-000032,xslF345X03/wf-form4_164728891982756.xml,4,NVDA
2022-03-14,2022-03-14 20:15:07+00:00,0001045810-22-000031,xslF345X03/wf-form4_164728874613879.xml,4,NVDA
2022-03-14,2022-03-14 20:11:54+00:00,0001045810-22-000030,xslF345X03/wf-form4_164728855953282.xml,4,NVDA
2022-03-14,2022-03-14 20:08:48+00:00,0001045810-22-000029,xslF345X03/wf-form4_164728840754888.xml,4,NVDA
2022-03-03,2022-03-03 23:38:28+00:00,0001045810-22-000017,xslF345X03/wf-form4_164635068075701.xml,4,NVDA
2022-03-03,2022-03-03 23:37:54+00:00,0001045810-22-000016,xslF345X03/wf-form4_164635062272982.xml,4,NVDA
2022-03-03,2022-03-03 23:36:58+00:00,0001045810-22-000015,xslF345X03/wf-form4_164635059415900.xml,4,NVDA
2022-03-03,2022-03-03 23:35:03+00:00,0001045810-22-000014,xslF345X03/wf-form4_164635047836079.xml,4,NVDA
2022-03-03,2022-03-03 23:33:23+00:00,0001045810-22-000013,xslF345X03/wf-form4_164635037876293.xml,4,NVDA
2022-03-02,2022-03-02 23:58:11+00:00,0001045810-22-000010,xslF345X03/wf-form4_164626544541265.xml,4,NVDA
2022-01-05,2022-01-05 22:25:55+00:00,0001045810-22-000002,xslF345X03/wf-form4_164142150415999.xml,4,NVDA
2021-12-23,2021-12-24 00:28:36+00:00,0001045810-21-000191,xslF345X03/wf-form4_164030569878516.xml,4,NVDA
2021-12-20,2021-12-20 21:39:43+00:00,0001045810-21-000189,xslF345X03/wf-form4_164003637173216.xml,4,NVDA
2021-12-15,2021-12-15 21:42:41+00:00,0001045810-21-000187,xslF345X03/wf-form4_163960454878766.xml,4,NVDA
2021-12-10,2021-12-10 23:16:23+00:00,0001045810-21-000185,xslF345X03/wf-form4_163917817115255.xml,4,NVDA
2021-12-10,2021-12-10 23:13:23+00:00,0001045810-21-000183,xslF345X03/wf-form4_163917798006342.xml,4,NVDA
2021-12-10,2021-12-10 23:10:23+00:00,0001045810-21-000181,xslF345X03/wf-form4_163917780901031.xml,4,NVDA
2021-12-10,2021-12-10 23:08:12+00:00,0001045810-21-000179,xslF345X03/wf-form4_163917767463070.xml,4,NVDA
2021-12-10,2021-12-10 23:05:14+00:00,0001045810-21-000177,xslF345X03/wf-form4_163917749932891.xml,4,NVDA
2021-12-10,2021-12-10 23:02:12+00:00,0001045810-21-000175,xslF345X03/wf-form4_163917731570032.xml,4,NVDA
2021-12-03,2021-12-03 23:04:05+00:00,0001045810-21-000173,xslF345X03/wf-form4_163857263073964.xml,4,NVDA
2021-11-23,2021-11-23 23:36:17+00:00,0001045810-21-000171,xslF345X03/wf-form4_163771053939977.xml,4,NVDA
2021-11-23,2021-11-23 23:30:26+00:00,0001045810-21-000169,xslF345X03/wf-form4_163771019594631.xml,4,NVDA
2021-11-22,2021-11-23 00:04:46+00:00,0001045810-21-000167,xslF345X03/wf-form4_163762586355135.xml,4,NVDA
2021-11-22,2021-11-23 00:01:18+00:00,0001045810-21-000165,xslF345X03/wf-form4_163762566478532.xml,4,NVDA
2021-10-14,2021-10-14 21:21:54+00:00,0001045810-21-000158,xslF345X03/wf-form4_163424649390349.xml,4,NVDA
2021-09-17,2021-09-17 20:03:12+00:00,0001045810-21-000156,xslF345X03/wf-form4_163190896358868.xml,4,NVDA
2021-09-17,2021-09-17 20:02:32+00:00,0001045810-21-000155,xslF345X03/wf-form4_163190892449632.xml,4,NVDA
2021-09-17,2021-09-17 20:02:01+00:00,0001045810-21-000154,xslF345X03/wf-form4_163190890923446.xml,4,NVDA
2021-09-17,2021-09-17 20:01:46+00:00,0001045810-21-000153,xslF345X03/wf-form4_163190889465448.xml,4,NVDA
2021-09-17,2021-09-17 20:01:31+00:00,0001045810-21-000152,xslF345X03/wf-form4_163190886084588.xml,4,NVDA
2021-09-17,2021-09-17 20:00:45+00:00,0001045810-21-000151,xslF345X03/wf-form4_163190882063899.xml,4,NVDA
2021-09-14,2021-09-14 21:36:19+00:00,0001045810-21-000144,xslF345X03/wf-form4_163165536452764.xml,4,NVDA
2021-09-03,2021-09-03 20:36:18+00:00,0001045810-21-000142,xslF345X03/wf-form4_163070135095340.xml,4,NVDA
2021-09-03,2021-09-03 20:07:14+00:00,0001045810-21-000140,xslF345X03/wf-form4_163069961636626.xml,4,NVDA
2021-08-26,2021-08-26 21:15:18+00:00,0001045810-21-000138,xslF345X03/wf-form4_163001249879996.xml,4,NVDA
2021-08-24,2021-08-24 21:45:42+00:00,0001045810-21-000134,xslF345X03/wf-form4_162984151520972.xml,4,NVDA
2021-08-04,2021-08-04 22:57:52+00:00,0001045810-21-000125,xslF345X03/wf-form4_162811784674619.xml,4,NVDA
2021-07-13,2021-07-13 22:54:33+00:00,0001045810-21-000123,xslF345X03/wf-form4_162621684161867.xml,4,NVDA
2021-07-06,2021-07-06 20:35:50+00:00,0001045810-21-000121,xslF345X03/wf-form4_162560371859084.xml,4,NVDA
2021-06-29,2021-06-29 20:45:35+00:00,0001045810-21-000119,xslF345X03/wf-form4_162499950987285.xml,4,NVDA
2021-06-21,2021-06-21 23:36:08+00:00,0001045810-21-000114,xslF345X03/wf-form4_162431855379557.xml,4,NVDA
2021-06-21,2021-06-21 20:06:52+00:00,0001045810-21-000112,xslF345X03/wf-form4_162430598942231.xml,4,NVDA
2021-06-21,2021-06-21 20:06:22+00:00,0001045810-21-000111,xslF345X03/wf-form4_162430596149498.xml,4,NVDA
2021-06-21,2021-06-21 20:05:58+00:00,0001045810-21-000110,xslF345X03/wf-form4_162430592472384.xml,4,NVDA
2021-06-21,2021-06-21 20:05:23+00:00,0001045810-21-000109,xslF345X03/wf-form4_162430589525168.xml,4,NVDA
2021-06-21,2021-06-21 20:04:36+00:00,0001045810-21-000108,xslF345X03/wf-form4_162430585133712.xml,4,NVDA
2021-06-21,2021-06-21 20:04:02+00:00,0001045810-21-000107,xslF345X03/wf-form4_162430582828563.xml,4,NVDA
